yyyymmdd,data,ano,year,month,day,time,time_difference,ltm,fil,fil_norm
20100713,29.900000000000002,0.717077798861478,2010,7,13,76894,1.0,29.182922201138524,0.4368440361830783,0.3003768724248709
20100714,30.200000000000003,0.9916508538899471,2010,7,14,76895,1.0,29.208349146110056,0.1773978687488011,0.12197995755004591
20100715,29.200000000000003,-0.020113851992405785,2010,7,15,76896,1.0,29.22011385199241,-0.11279978007120228,-0.07756188099544324
20100716,27.6,-1.6349146110056907,2010,7,16,76897,1.0,29.234914611005692,-0.3944570341653867,-0.2712312871748413
20100717,27.700000000000003,-1.5449715370018922,2010,7,17,76898,1.0,29.244971537001895,-0.6299526470032573,-0.4331596409921114
20100718,28.1,-1.140607210626186,2010,7,18,76899,1.0,29.240607210626187,-0.7964179000851336,-0.5476222591041576
20100719,29.700000000000003,0.480645161290326,2010,7,19,76900,1.0,29.219354838709677,-0.892645813740167,-0.6137892142404199
20100720,29.5,0.3013282732447813,2010,7,20,76901,1.0,29.19867172675522,-0.936729877333188,-0.6441017103466988
20100721,27.400000000000002,-1.7869070208728637,2010,7,21,76902,1.0,29.186907020872866,-0.9554279546178748,-0.6569586329779579
20100722,27.200000000000003,-1.9833017077798836,2010,7,22,76903,1.0,29.183301707779886,-0.9703999344089458,-0.667253466124691
20100723,27.6,-1.5958254269449732,2010,7,23,76904,1.0,29.195825426944975,-0.9871512942102898,-0.6787718128324911
20100724,28.3,-0.9009487666034168,2010,7,24,76905,1.0,29.200948766603418,-0.9910640827709406,-0.6814622723396813
20100725,29.200000000000003,0.0030360531309341354,2010,7,25,76906,1.0,29.19696394686907,-0.9530684617294325,-0.6553362299333115
20100726,29.200000000000003,0.0290322580645217,2010,7,26,76907,1.0,29.17096774193548,-0.842964238810373,-0.5796278320113187
20100727,27.900000000000002,-1.2377609108159326,2010,7,27,76908,1.0,29.137760910815935,-0.6445438385012368,-0.44319264156918375
20100728,26.900000000000002,-2.2037950664136616,2010,7,28,76909,1.0,29.103795066413664,-0.3662130010976011,-0.2518105016888045
20100729,28.5,-0.571726755218215,2010,7,29,76910,1.0,29.071726755218215,-0.04266214288386583,-0.029334773944419874
20100730,29.6,0.563757115749528,2010,7,30,76911,1.0,29.036242884250473,0.2734482300882096,0.18802482653005617
20100731,30.1,1.0814041745730592,2010,7,31,76912,1.0,29.018595825426942,0.5272207354153466,0.36252049350453425
20100801,30.0,0.9943074003795083,2010,8,1,76913,1.0,29.00569259962049,0.6790482310291024,0.46691809196790857
20100802,29.400000000000002,0.41290322580645267,2010,8,2,76914,1.0,28.98709677419355,0.7171800464572138,0.4931377825427348
20100803,29.1,0.11214421252372375,2010,8,3,76915,1.0,28.987855787476278,0.6606553008777574,0.45427099054044456
20100804,30.0,1.01821631878558,2010,8,4,76916,1.0,28.98178368121442,0.5515105746138703,0.37922234891706375
20100805,29.400000000000002,0.4187855787476309,2010,8,5,76917,1.0,28.98121442125237,0.4390942972421262,0.3019241669352004
20100806,28.400000000000002,-0.5865275142314985,2010,8,6,76918,1.0,28.9865275142315,0.3628555063094997,0.24950186588266055
20100807,28.8,-0.18652751423149638,2010,8,7,76919,1.0,28.986527514231497,0.3398905075359199,0.2337109795811753
20100808,28.8,-0.18406072106261462,2010,8,8,76920,1.0,28.984060721062615,0.3613824693381025,0.24848899583800904
20100809,29.6,0.6185958254269437,2010,8,9,76921,1.0,28.981404174573058,0.3988979556373948,0.27428489439379666
20100810,30.200000000000003,1.2345351043643262,2010,8,10,76922,1.0,28.965464895635677,0.4175609050360152,0.287117662856342
20100811,28.3,-0.6582542694497135,2010,8,11,76923,1.0,28.958254269449714,0.3906251508827175,0.26859645867631754
20100812,29.3,0.3586337760910858,2010,8,12,76924,1.0,28.941366223908915,0.309271703019542,0.21265728541064613
20100813,29.8,0.8838709677419381,2010,8,13,76925,1.0,28.916129032258063,0.18380723275816618,0.1263870789844765
20100814,29.400000000000002,0.49506641366224,2010,8,14,76926,1.0,28.904933586337762,0.03697599645511074,0.025424941741277476
20100815,28.1,-0.7935483870967772,2010,8,15,76927,1.0,28.89354838709678,-0.10683843402400572,-0.07346281969945974
20100816,27.1,-1.7745730550284584,2010,8,16,76928,1.0,28.87457305502846,-0.2315005151905114,-0.15918129803317146
20100817,28.3,-0.5527514231499033,2010,8,17,76929,1.0,28.852751423149904,-0.33349902361512507,-0.22931615261488109
20100818,28.6,-0.2322580645161274,2010,8,18,76930,1.0,28.83225806451613,-0.4192639988541948,-0.288288721523002
20100819,27.5,-1.3259962049335883,2010,8,19,76931,1.0,28.82599620493359,-0.49728293878474605,-0.3419350648976461
20100820,28.0,-0.8125237191650854,2010,8,20,76932,1.0,28.812523719165085,-0.5688387975474445,-0.39113735056146426
20100821,29.400000000000002,0.5998102466793185,2010,8,21,76933,1.0,28.800189753320684,-0.6222232924706672,-0.42784488527140063
20100822,28.900000000000002,0.0994307400379526,2010,8,22,76934,1.0,28.80056925996205,-0.6341539563810163,-0.43604848933717993
20100823,28.5,-0.2749525616698314,2010,8,23,76935,1.0,28.77495256166983,-0.5785072537263369,-0.397785445505298
20100824,26.5,-2.2426944971536997,2010,8,24,76936,1.0,28.7426944971537,-0.43874518961063325,-0.3016841181997209
20100825,28.0,-0.7155597722960181,2010,8,25,76937,1.0,28.715559772296018,-0.21905675304854855,-0.15062488420167916
20100826,28.400000000000002,-0.31176470588235006,2010,8,26,76938,1.0,28.711764705882352,0.05126552042809318,0.03525051371645681
20100827,28.8,0.08462998102466912,2010,8,27,76939,1.0,28.71537001897533,0.3238339000460677,0.22267034919579387
20100828,27.900000000000002,-0.8108159392789389,2010,8,28,76940,1.0,28.71081593927894,0.5460010379988135,0.37543395479956343
20100829,29.200000000000003,0.4821631878557895,2010,8,29,76941,1.0,28.717836812144213,0.6787845499943059,0.4667367831299948
20100830,29.700000000000003,0.9749525616698307,2010,8,30,76942,1.0,28.725047438330172,0.7104423019179493,0.4885048644661016
20100831,30.400000000000002,1.671537001897537,2010,8,31,76943,1.0,28.728462998102465,0.6597394640756771,0.4536412550479697
20100901,31.200000000000003,2.4732447817836842,2010,9,1,76944,1.0,28.72675521821632,0.5672674601936532,0.39005688851835096
20100902,29.5,0.7666034155597714,2010,9,2,76945,1.0,28.73339658444023,0.4777769014773847,0.32852258356682046
20100903,26.0,-2.7288425047438345,2010,9,3,76946,1.0,28.728842504743834,0.4202222155592605,0.288947597719385
20100904,26.8,-1.9271347248576873,2010,9,4,76947,1.0,28.727134724857688,0.39393793263758614,0.2708743495026366
20100905,27.8,-0.9138519924098674,2010,9,5,76948,1.0,28.713851992409868,0.3673138537973552,0.25256745534632
20100906,29.3,0.6263757115749549,2010,9,6,76949,1.0,28.673624288425046,0.29063321580726453,0.19984133731055914
20100907,29.700000000000003,1.0584440227704022,2010,9,7,76950,1.0,28.6415559772296,0.11905140693086855,0.08186054131385234
20100908,29.900000000000002,1.2935483870967772,2010,9,8,76951,1.0,28.606451612903225,-0.1632014488305808,-0.11221840454379627
20100909,28.200000000000003,-0.35711574952561875,2010,9,9,76952,1.0,28.55711574952562,-0.5270964189268676,-0.3624350126580371
20100910,28.1,-0.4229601518026591,2010,9,10,76953,1.0,28.52296015180266,-0.8985300495738135,-0.6178352540393479
20100911,25.5,-2.992220113851996,2010,9,11,76954,1.0,28.492220113851996,-1.1760998001480567,-0.8086940655404407
20100912,25.200000000000003,-3.282542694497149,2010,9,12,76955,1.0,28.482542694497152,-1.2629996916545676,-0.8684470104423756
20100913,26.8,-1.6675521821631882,2010,9,13,76956,1.0,28.46755218216319,-1.1027393715226392,-0.7582509456050323
20100914,27.200000000000003,-1.231878557874765,2010,9,14,76957,1.0,28.431878557874768,-0.7058492241180686,-0.4853466335414288
20100915,28.200000000000003,-0.18956356736242697,2010,9,15,76958,1.0,28.38956356736243,-0.15678168769496498,-0.10780413397602123
20100916,28.900000000000002,0.5462998102466798,2010,9,16,76959,1.0,28.353700189753322,0.4038939708622036,0.2777201877788852
20100917,29.1,0.7759013282732425,2010,9,17,76960,1.0,28.32409867172676,0.8181961701885285,0.5625971428581853
20100918,29.700000000000003,1.4119544592030415,2010,9,18,76961,1.0,28.28804554079696,0.9590742122376757,0.659465824032827
20100919,30.6,2.3497153700189735,2010,9,19,76962,1.0,28.250284629981028,0.7727894029021869,0.5313751468717752
20100920,28.3,0.0831119544592056,2010,9,20,76963,1.0,28.216888045540795,0.30079646647897673,0.20682965624725047
20100921,24.5,-3.671537001897537,2010,9,21,76964,1.0,28.171537001897537,-0.3266255490230896,-0.2245899056488308
20100922,25.400000000000002,-2.711954459203035,2010,9,22,76965,1.0,28.111954459203037,-0.9246294246303741,-0.6357813583749644
20100923,27.0,-1.0540796963946875,2010,9,23,76966,1.0,28.054079696394687,-1.306990435469934,-0.8986953392472254
20100924,27.700000000000003,-0.2916508538899443,2010,9,24,76967,1.0,27.991650853889947,-1.342351141721836,-0.9230095966730254
20100925,27.400000000000002,-0.5204933586337752,2010,9,25,76968,1.0,27.920493358633777,-0.9959324394166427,-0.6848097868344699
20100926,27.6,-0.24914611005692322,2010,9,26,76969,1.0,27.849146110056925,-0.3435677347385892,-0.23623946552774905
20100927,28.3,0.5252371916508523,2010,9,27,76970,1.0,27.77476280834915,0.446916924104289,0.3073030573317228
20100928,28.6,0.9020872865275145,2010,9,28,76971,1.0,27.697912713472487,1.162156315970851,0.7991064328364441
20100929,28.5,0.8914611005692592,2010,9,29,76972,1.0,27.60853889943074,1.6035917892380465,1.1026404080188874
20100930,27.700000000000003,0.17836812144213,2010,9,30,76973,1.0,27.521631878557873,1.6438337894388666,1.1303110757154415
20101001,27.6,0.1662239089184041,2010,10,1,76974,1.0,27.433776091081597,1.2628030343991061,0.8683117876020884
20101002,28.400000000000002,1.0593927893738133,2010,10,2,76975,1.0,27.34060721062619,0.5532723967107404,0.3804337895397877
20101003,28.1,0.8800759013282722,2010,10,3,76976,1.0,27.21992409867173,-0.30527159303964685,-0.20990678311327046
20101004,25.5,-1.606451612903225,2010,10,4,76977,1.0,27.106451612903225,-1.0964148634584912,-0.7539021716844047
20101005,24.1,-2.905123339658445,2010,10,5,76978,1.0,27.005123339658446,-1.6256381808014717,-1.1177996538768311
20101006,24.200000000000003,-2.7049335863377593,2010,10,6,76979,1.0,26.904933586337762,-1.7710572654152088,-1.2177907862013566
20101007,25.400000000000002,-1.413472485768498,2010,10,7,76980,1.0,26.8134724857685,-1.5119630585638586,-1.0396358817704425
20101008,26.400000000000002,-0.3218216318785565,2010,10,8,76981,1.0,26.72182163187856,-0.9280160086845874,-0.6381099961544721
20101009,25.8,-0.8388994307400388,2010,10,9,76982,1.0,26.63889943074004,-0.17033794832746368,-0.11712550918843187
20101010,25.0,-1.5569259962049387,2010,10,10,76983,1.0,26.55692599620494,0.5852811484944482,0.4024432207203583
20101011,26.400000000000002,-0.062049335863374466,2010,10,11,76984,1.0,26.462049335863377,1.187946692943333,0.8168400680288584
20101012,27.6,1.2390891840607203,2010,10,12,76985,1.0,26.36091081593928,1.5503597448727715,1.0660376993292302
20101013,27.6,1.3485768500948794,2010,10,13,76986,1.0,26.251423149905122,1.6662772020594665,1.1457433158998795
20101014,27.900000000000002,1.7607210626185967,2010,10,14,76987,1.0,26.139278937381405,1.6025352129804324,1.10191389913825
20101015,26.0,-0.02770398481973757,2010,10,15,76988,1.0,26.027703984819738,1.4693287259582486,1.0103202303588075
20101016,25.200000000000003,-0.715749525616701,2010,10,16,76989,1.0,25.915749525616704,1.379149760549132,0.9483125723745542
20101017,26.400000000000002,0.6041745730550261,2010,10,17,76990,1.0,25.795825426944976,1.4077373437295897,0.9679695852090683
20101018,26.6,0.9419354838709708,2010,10,18,76991,1.0,25.65806451612903,1.5683883724694951,1.0784343038907425
20101019,26.1,0.5774193548387068,2010,10,19,76992,1.0,25.522580645161295,1.8061298686114262,1.2419069420448192
20101020,26.400000000000002,1.001897533206833,2010,10,20,76993,1.0,25.39810246679317,2.014040285879709,1.3848675314333478
20101021,25.5,0.2233396584440257,2010,10,21,76994,1.0,25.276660341555974,2.0676376664777356,1.4217214477529323
20101022,23.6,-1.581214421252369,2010,10,22,76995,1.0,25.18121442125237,1.8661603901863162,1.2831843290002456
20101023,24.900000000000002,-0.1990512333965846,2010,10,23,76996,1.0,25.099051233396587,1.3677359114922782,0.9404643336484784
20101024,25.1,0.10683111954459079,2010,10,24,76997,1.0,24.99316888045541,0.6070712723593035,0.41742625519981424
20101025,24.900000000000002,0.020683111954461708,2010,10,25,76998,1.0,24.87931688804554,-0.3101519984193919,-0.21326258239793544
20101026,22.3,-2.4719165085389,2010,10,26,76999,1.0,24.7719165085389,-1.2350388022193124,-0.849220916406243
20101027,20.0,-4.666982922201139,2010,10,27,77000,1.0,24.66698292220114,-2.016635325973722,-1.3866518983073188
20101028,18.7,-5.858254269449716,2010,10,28,77001,1.0,24.558254269449716,-2.5432409149715527,-1.7487494130329935
20101029,19.1,-5.345161290322579,2010,10,29,77002,1.0,24.44516129032258,-2.7711908473536258,-1.9054893066496073
20101030,19.3,-5.04136622390892,2010,10,30,77003,1.0,24.34136622390892,-2.7319105964898522,-1.878479944210744
20101031,20.0,-4.244212523719163,2010,10,31,77004,1.0,24.244212523719163,-2.515073709536445,-1.7293814547395199
20101101,21.1,-3.042504743833021,2010,11,1,77005,1.0,24.142504743833022,-2.234073075204826,-1.5361635446876072
20101102,21.5,-2.5407969639468675,2010,11,2,77006,1.0,24.040796963946867,-1.9862272415868358,-1.3657430967030397
20101103,21.200000000000003,-2.7588235294117602,2010,11,3,77007,1.0,23.958823529411763,-1.8218430018601963,-1.2527113972515347
20101104,20.0,-3.861859582542696,2010,11,4,77008,1.0,23.861859582542696,-1.7323206191604823,-1.1911552099167648
20101105,17.5,-6.24743833017078,2010,11,5,77009,1.0,23.74743833017078,-1.6607546783776774,-1.1419459917886885
20101106,18.8,-4.835863377609105,2010,11,6,77010,1.0,23.635863377609105,-1.530680642165593,-1.0525062170753836
20101107,22.1,-1.4259962049335861,2010,11,7,77011,1.0,23.525996204933588,-1.2816217637268048,-0.8812516713827045
20101108,22.5,-0.9024667931688803,2010,11,8,77012,1.0,23.40246679316888,-0.8970908122211632,-0.6168456248379435
20101109,21.400000000000002,-1.8722960151802646,2010,11,9,77013,1.0,23.272296015180267,-0.41422844904873857,-0.2848262438966193
20101110,21.0,-2.146679316888047,2010,11,10,77014,1.0,23.146679316888047,0.08783904346042204,0.06039871204828852
20101111,21.3,-1.7166982922201122,2010,11,11,77015,1.0,23.016698292220113,0.5163173398001324,0.3550232459689481
20101112,21.700000000000003,-1.174383301707774,2010,11,12,77016,1.0,22.874383301707777,0.7990394685889025,0.5494248670895844
20101113,22.400000000000002,-0.32371916508538945,2010,11,13,77017,1.0,22.72371916508539,0.9107731189665178,0.626253670198107
20101114,22.8,0.20588235294117752,2010,11,14,77018,1.0,22.594117647058823,0.8803664564305739,0.6053458462680178
20101115,23.400000000000002,0.929791271347252,2010,11,15,77019,1.0,22.47020872865275,0.7758280364041568,0.5334645315312114
20101116,21.8,-0.5206831119544582,2010,11,16,77020,1.0,22.32068311195446,0.6740800037571105,0.46350190576448413
20101117,21.0,-1.163187855787477,2010,11,17,77021,1.0,22.163187855787477,0.6285589121457869,0.43220129960983134
20101118,21.6,-0.41935483870967616,2010,11,18,77022,1.0,22.019354838709678,0.6476125527593287,0.44530270995712656
20101119,21.700000000000003,-0.19089184060720754,2010,11,19,77023,1.0,21.89089184060721,0.6923964449282923,0.4760964128591122
20101120,21.0,-0.7371916508538909,2010,11,20,77024,1.0,21.73719165085389,0.6957512880091037,0.47840322533364027
20101121,21.400000000000002,-0.18633776091081344,2010,11,21,77025,1.0,21.586337760910816,0.5952120634664383,0.409271784080563
20101122,22.5,1.0726755218216297,2010,11,22,77026,1.0,21.42732447817837,0.36690044979350933,0.2522831959964428
20101123,21.400000000000002,0.15161290322580712,2010,11,23,77027,1.0,21.248387096774195,0.045151671877944166,0.031046590682462485
20101124,20.900000000000002,-0.19013282732447578,2010,11,24,77028,1.0,21.090132827324478,-0.28231007852469864,-0.1941182926112555
20101125,20.200000000000003,-0.7544592030360491,2010,11,25,77029,1.0,20.954459203036052,-0.5034573140620969,-0.34618060651289395
20101126,19.8,-1.0375711574952575,2010,11,26,77030,1.0,20.83757115749526,-0.5242787185496944,-0.3604975430885293
20101127,20.1,-0.6102466793168873,2010,11,27,77031,1.0,20.71024667931689,-0.3080298566127151,-0.2118033835399144
20101128,20.8,0.20512333965844576,2010,11,28,77032,1.0,20.594876660341555,0.10442989895562876,0.07180669492484683
20101129,20.900000000000002,0.4206831119544603,2010,11,29,77033,1.0,20.479316888045542,0.6030361120718666,0.4146516520772358
20101130,21.700000000000003,1.3647058823529434,2010,11,30,77034,1.0,20.33529411764706,1.044458279179808,0.7181764778558424
20101201,20.900000000000002,0.7578747628083491,2010,12,1,77035,1.0,20.142125237191653,1.3032250460993668,0.8961062324060854
20101202,21.6,1.6776091081593911,2010,12,2,77036,1.0,19.92239089184061,1.318619600183156,0.9066916304544776
20101203,20.900000000000002,1.186148007590134,2010,12,3,77037,1.0,19.713851992409868,1.118599419892997,0.769156420629072
20101204,20.400000000000002,0.8802656546489587,2010,12,4,77038,1.0,19.519734345351043,0.8104204572312759,0.5572505107755299
20101205,21.6,2.230360531309298,2010,12,5,77039,1.0,19.369639468690703,0.5402179638356648,0.3714574744398781
20101206,23.5,4.2387096774193544,2010,12,6,77040,1.0,19.261290322580646,0.4355505195489191,0.2994874417612565
20101207,19.3,0.15370018975331945,2010,12,7,77041,1.0,19.14629981024668,0.5519467499294692,0.3795222659727555
20101208,17.0,-2.015939278937381,2010,12,8,77042,1.0,19.01593927893738,0.8443449652257915,0.5805772287020956
20101209,17.5,-1.4085388994307415,2010,12,9,77043,1.0,18.90853889943074,1.1760828748341698,0.8086824275817436
20101210,19.5,0.7047438330170763,2010,12,10,77044,1.0,18.795256166982924,1.3646513932413131,0.9383433983296452
20101211,20.200000000000003,1.52485768500949,2010,12,11,77045,1.0,18.675142314990513,1.2495496288500285,0.8591986575646625
20101212,20.0,1.4542694497153654,2010,12,12,77046,1.0,18.545730550284635,0.7580500189086856,0.5212402481465431
20101213,21.900000000000002,3.472296015180266,2010,12,13,77047,1.0,18.427703984819736,-0.05581686164822591,-0.03838004629056963
20101214,21.8,3.4743833017077783,2010,12,14,77048,1.0,18.325616698292222,-1.0150620442767129,-0.6979634307042545
20101215,17.5,-0.6789373814041753,2010,12,15,77049,1.0,18.178937381404175,-1.8677098508105774,-1.2842497484582465
20101216,8.8,-9.222201138519925,2010,12,16,77050,1.0,18.022201138519925,-2.364265338704413,-1.6256846132722114
20101217,10.4,-7.50893536121673,2010,12,17,77051,1.0,17.90893536121673,-2.339068557450001,-1.6083591384540041
20101218,14.3,-3.532190476190479,2010,12,18,77052,1.0,17.83219047619048,-1.768214249878524,-1.2158359097593516
20101219,18.400000000000002,0.6234732824427525,2010,12,19,77053,1.0,17.77652671755725,-0.7835596063755162,-0.538780810602394
20101220,20.1,2.379923518164432,2010,12,20,77054,1.0,17.72007648183557,0.36348577837032603,0.24993524515472745
20101221,20.5,2.8097701149425305,2010,12,21,77055,1.0,17.69022988505747,1.377136289494544,0.946928096250353
20101222,19.3,1.6539347408829173,2010,12,22,77056,1.0,17.646065259117083,2.006655256235723,1.379789535802212
20101223,18.1,0.5223076923076917,2010,12,23,77057,1.0,17.57769230769231,2.1206824375420585,1.4581953860720012
20101224,18.7,1.1899807321772613,2010,12,24,77058,1.0,17.510019267822738,1.7423826712730774,1.198073944049353
20101225,16.2,-1.2225868725868771,2010,12,25,77059,1.0,17.422586872586876,1.0350221427169182,0.7116881274979832
20101226,12.4,-4.940618955512575,2010,12,26,77060,1.0,17.340618955512575,0.24416112234303522,0.1678868159399817
20101227,13.3,-3.94437984496124,2010,12,27,77061,1.0,17.24437984496124,-0.38301112324642606,-0.2633610024985726
20101228,15.4,-1.7448543689320406,2010,12,28,77062,1.0,17.14485436893204,-0.6739462299932629,-0.4634099220323766
20101229,17.1,0.07918287937743074,2010,12,29,77063,1.0,17.02081712062257,-0.578748642005305,-0.39795142569564224
20101230,17.8,0.883430799220271,2010,12,30,77064,1.0,16.91656920077973,-0.17670429341578942,-0.1215030505258791
20101231,15.5,-1.3423828125000021,2010,12,31,77065,1.0,16.842382812500002,0.3581309448088377,0.24625322588851617
20110101,14.9,-1.9425490196078439,2011,1,1,77066,1.0,16.842549019607844,0.8186439883490876,0.5629050656117133
20110102,15.100000000000001,-1.754011741682973,2011,1,2,77067,1.0,16.854011741682974,1.0317362305138142,0.7094287123546403
20110103,14.0,-2.8669921874999993,2011,1,3,77068,1.0,16.8669921875,0.9087247452624296,0.6248451947793572
20110104,13.4,-3.489083820662769,2011,1,4,77069,1.0,16.88908382066277,0.4649190775567673,0.31968145809510606
20110105,15.700000000000001,-1.1963035019455273,2011,1,5,77070,1.0,16.89630350194553,-0.19438589260878059,-0.13366103604278554
20110106,14.200000000000001,-2.6648543689320388,2011,1,6,77071,1.0,16.86485436893204,-0.913340420392716,-0.6280189637791098
20110107,10.9,-5.92093023255814,2011,1,7,77072,1.0,16.82093023255814,-1.5348755091429975,-1.0553906355830065
20110108,12.8,-3.969439071566729,2011,1,8,77073,1.0,16.76943907156673,-1.9436971937761798,-1.3364991522118503
20110109,14.5,-2.1791505791505763,2011,1,9,77074,1.0,16.679150579150576,-2.0912409221882555,-1.4379512037805484
20110110,13.100000000000001,-3.5163776493256265,2011,1,10,77075,1.0,16.616377649325628,-1.9975079515298289,-1.3734997880865714
20110111,11.200000000000001,-5.3690384615384605,2011,1,11,77076,1.0,16.56903846153846,-1.73255581095437,-1.191316929362646
20110112,8.8,-7.729750479846448,2011,1,12,77077,1.0,16.52975047984645,-1.3872225481467546,-0.9538634749610048
20110113,12.9,-3.6153256704980823,2011,1,13,77078,1.0,16.515325670498083,-1.0440676477858783,-0.7179078771044054
20110114,16.3,-0.18202676864244793,2011,1,14,77079,1.0,16.48202676864245,-0.7571483873743022,-0.5206202802908662
20110115,13.700000000000001,-2.7845419847328277,2011,1,15,77080,1.0,16.48454198473283,-0.5444788181710396,-0.3743872662948857
20110116,11.200000000000001,-5.3032380952380915,2011,1,16,77081,1.0,16.503238095238093,-0.39276221023519453,-0.2700659149383102
20110117,11.8,-4.723764258555132,2011,1,17,77082,1.0,16.523764258555133,-0.2703821765582962,-0.18591658767655228
20110118,14.3,-2.218785578747628,2011,1,18,77083,1.0,16.51878557874763,-0.14233792821898472,-0.09787250864044317
20110119,15.3,-1.1920303605313087,2011,1,19,77084,1.0,16.49203036053131,0.017207321852017787,0.011831869254479373
20110120,16.1,-0.36565464895635813,2011,1,20,77085,1.0,16.46565464895636,0.2168392145101129,0.14910008991473653
20110121,13.700000000000001,-2.7388994307400356,2011,1,21,77086,1.0,16.438899430740037,0.44509136476078587,0.30604779055317477
20110122,13.200000000000001,-3.243833017077799,2011,1,22,77087,1.0,16.4438330170778,0.6722759253262789,0.462261409404737
20110123,15.0,-1.4732447817836842,2011,1,23,77088,1.0,16.473244781783684,0.8551502317777873,0.5880070020394277
20110124,14.100000000000001,-2.398671726755218,2011,1,24,77089,1.0,16.49867172675522,0.9437290570921972,0.6489143930238399
20110125,14.3,-2.2294117647058833,2011,1,25,77090,1.0,16.529411764705884,0.8914395940045403,0.6129598095063861
20110126,15.0,-1.5347248576850099,2011,1,26,77091,1.0,16.53472485768501,0.668820573287134,0.459885486300203
20110127,15.9,-0.6502846299810248,2011,1,27,77092,1.0,16.550284629981025,0.2787199747234312,0.19164971329647823
20110128,15.100000000000001,-1.479127134724859,2011,1,28,77093,1.0,16.57912713472486,-0.2319104191236055,-0.15946315071105913
20110129,12.9,-3.7330170777988574,2011,1,29,77094,1.0,16.633017077798858,-0.7692205283066408,-0.5289211649004214
20110130,12.200000000000001,-4.496204933586332,2011,1,30,77095,1.0,16.696204933586333,-1.2027909260293144,-0.8270470616892782
20110131,13.100000000000001,-3.6425047438330154,2011,1,31,77096,1.0,16.742504743833017,-1.390959162704418,-0.956432796048904
20110201,14.0,-2.7563567362428856,2011,2,1,77097,1.0,16.756356736242886,-1.2173537517495012,-0.8370605577683798
20110202,14.8,-1.9631878557874778,2011,2,2,77098,1.0,16.76318785578748,-0.6295731356063763,-0.4328986864248
20110203,15.3,-1.4650853889943072,2011,2,3,77099,1.0,16.765085388994308,0.33204971045009996,0.228319595217696
20110204,16.3,-0.43149905123339494,2011,2,4,77100,1.0,16.731499051233396,1.52709485932467,1.050040608881754
20110205,17.1,0.3946869070208727,2011,2,5,77101,1.0,16.70531309297913,2.7348347786786777,1.8804906313840304
20110206,17.8,1.1018975332068308,2011,2,6,77102,1.0,16.69810246679317,3.6989771290244566,2.5434413409774588
20110207,18.7,1.9658444022770354,2011,2,7,77103,1.0,16.734155597722964,4.188204352407539,2.879837242244444
20110208,19.6,2.801328273244785,2011,2,8,77104,1.0,16.798671726755217,4.056720919238691,2.7894283567849403
20110209,19.8,2.928083491461102,2011,2,9,77105,1.0,16.8719165085389,3.286247039908452,2.2596453793625755
20110210,17.900000000000002,0.9417457305502879,2011,2,10,77106,1.0,16.958254269449714,1.995181944231983,1.3719004099573215
20110211,16.5,-0.5508538899430739,2011,2,11,77107,1.0,17.050853889943074,0.41088172161690584,0.28252501179644907
20110212,14.3,-2.8449715370019,2011,2,12,77108,1.0,17.1449715370019,-1.1871125685676371,-0.8162665185456743
20110213,12.5,-4.724478178368123,2011,2,13,77109,1.0,17.224478178368123,-2.536915205953892,-1.744399813328722
20110214,10.600000000000001,-6.7284629981024615,2011,2,14,77110,1.0,17.328462998102463,-3.456447031296525,-2.3766760284395003
20110215,11.3,-6.121631878557874,2011,2,15,77111,1.0,17.421631878557875,-3.8787771375580613,-2.667073025862485
20110216,13.200000000000001,-4.308159392789376,2011,2,16,77112,1.0,17.508159392789377,-3.8504607599881107,-2.6476024958143216
20110217,15.200000000000001,-2.3933586337760904,2011,2,17,77113,1.0,17.59335863377609,-3.4963892616970464,-2.4041405724223193
20110218,14.700000000000001,-3.0022770398482006,2011,2,18,77114,1.0,17.7022770398482,-2.966029617938094,-2.0394617446085452
20110219,13.100000000000001,-4.687096774193549,2011,2,19,77115,1.0,17.78709677419355,-2.38055106908332,-1.6368827900840397
20110220,13.8,-4.046489563567363,2011,2,20,77116,1.0,17.846489563567363,-1.7987451245760557,-1.236829142800072
20110221,14.9,-2.9713472485768495,2011,2,21,77117,1.0,17.87134724857685,-1.2124946775106098,-0.8337194259184151
20110222,15.4,-2.489753320683116,2011,2,22,77118,1.0,17.889753320683116,-0.5714310731825774,-0.3929198165750739
20110223,17.400000000000002,-0.5151802656546458,2011,2,23,77119,1.0,17.915180265654648,0.1747928229001735,0.12018871065247762
20110224,18.8,0.8535104364326394,2011,2,24,77120,1.0,17.94648956356736,1.033073312462331,0.7103480988189272
20110225,18.900000000000002,0.8943074003795104,2011,2,25,77121,1.0,18.00569259962049,1.9403444514530388,1.3341937842323055
20110226,18.6,0.5077798861480076,2011,2,26,77122,1.0,18.092220113851994,2.766826478821941,1.9024883377429205
20110227,20.400000000000002,2.2339658444022774,2011,2,27,77123,1.0,18.166034155597725,3.3489735785483337,2.302776565630594
20110228,21.6,3.347628083491461,2011,2,28,77124,1.0,18.25237191650854,3.5414016999406446,2.4350914251293094
20110301,21.200000000000003,2.8569259962049394,2011,3,1,77125,1.0,18.343074003795063,3.2699816128833388,2.248461163272211
20110302,18.3,-0.14345351043643362,2011,3,2,77126,1.0,18.443453510436434,2.5663261162937174,1.7646229514084704
20110303,18.1,-0.4806451612903224,2011,3,3,77127,1.0,18.580645161290324,1.5707034255574992,1.0800261498322554
